1432166573,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-56,,64640
1432167275,2,0,f0:1f:af:da:48:fc,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-60,,49440
1432166734,0,4,c0:ee:fb:21:dc:f0,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-68,charlotte mark,7184
1432166595,2,0,14:49:e0:26:e6:fe,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,60768
1432167062,2,0,40:70:09:ea:12:cf,ff:ff:ff:ff:ff:ff,a4:13:4e:07:3c:61,-62,,4240
1432166836,0,4,6c:70:9f:82:92:a5,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-68,,0
1432167164,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-58,,12448
1432166650,0,4,b4:b6:76:5e:e7:b9,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-50,PMKBNC,17184
1432167101,0,4,2c:be:08:d3:c5:27,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-70,,16
1432166604,2,0,f0:1f:af:da:48:fc,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,53136
1432166721,2,0,5c:a3:9d:31:6d:e2,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,27360
1432166994,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,47184
1432166461,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,16576
1432167176,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,6160
1432166942,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,50384
1432166881,2,0,5c:a3:9d:31:6d:e2,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-58,,41872
1432166610,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-58,,15568
1432166911,0,4,08:ee:8b:29:0a:cb,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-58,GSIV,50864
1432166824,2,0,00:ee:bd:9b:c3:a9,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,56944
1432166626,2,8,14:49:e0:26:e6:fe,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-38,,1296
1432167218,2,8,14:49:e0:26:e6:fe,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-40,,13632
1432167245,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,30112
1432166556,2,0,dc:71:44:59:ca:9f,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-60,,59280
1432166664,2,8,14:49:e0:26:e6:fe,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-38,,2112
1432167070,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,9008
1432167041,2,0,dc:71:44:59:ca:b4,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,22624
1432167234,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,27104
1432167079,2,0,5c:a3:9d:31:6d:e2,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,11776
1432167224,2,0,70:73:cb:b3:30:c0,ff:ff:ff:ff:ff:ff,70:73:cb:b8:99:eb,-72,,54224
1432166720,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-44,,40656
1432166547,2,0,a4:13:4e:07:3c:50,ff:ff:ff:ff:ff:ff,a4:13:4e:07:3c:61,-62,,63520
1432166512,2,0,14:49:e0:26:e6:fe,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,33568
1432167045,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,23952
1432167009,2,0,f0:1f:af:da:48:fc,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-56,,21872
1432166989,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,45728
1432166731,2,0,c4:85:08:73:45:88,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-60,,54880
1432166899,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,18592
1432166700,2,0,dc:9f:db:b0:8b:b1,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-54,,34416
1432166488,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,17840
1432167169,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,65328
1432166465,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,10544
1432166697,0,4,b8:e9:37:04:f7:71,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-62,Sonos_skbuSwSy5hJJlIvMSSbXxtR5li,5328
1432166775,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,42080
1432167130,2,0,5c:f6:dc:fd:a4:74,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,28512
1432167115,2,0,5c:a3:9d:31:6d:e2,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-50,,47280
1432166984,2,0,dc:9f:db:b0:8b:9f,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-58,,13856
1432166484,2,0,f0:1f:af:da:48:fc,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,24800
1432166744,2,0,5c:f6:dc:fd:a4:74,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,47824
1432167052,0,4,00:0e:58:52:f8:17,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-64,Sonos_skbuSwSy5hJJlIvMSSbXxtR5li,17520
1432166767,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,40000
1432167149,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,34256
1432166689,2,0,5c:a3:9d:31:6d:e2,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,29296
1432167203,2,0,00:0e:58:53:7e:5c,ff:ff:ff:ff:ff:ff,70:73:cb:b8:99:eb,-72,,50480
1432166585,2,0,14:49:e0:26:e6:fe,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-60,,6880
1432167126,2,0,14:49:e0:26:e6:fe,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-58,,61632
1432166904,0,4,b8:e9:37:04:f7:71,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-64,Sonos_skbuSwSy5hJJlIvMSSbXxtR5li,34304
1432166596,2,0,c4:85:08:73:45:88,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-44,,61040
1432166698,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,20592
1432166801,2,0,5c:f6:dc:fd:a4:74,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,4368
1432166451,0,4,5c:f6:dc:f7:5d:ed,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-64,,10720
1432166598,2,0,dc:9f:db:b0:a3:21,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,61792
1432166746,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-58,,59376
1432166515,0,4,cc:c3:ea:df:38:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-62,proton,9008
1432167134,0,4,74:46:a0:69:f4:bb,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-62,Spenznerb,21344
1432167105,2,0,00:23:15:36:d9:20,ff:ff:ff:ff:ff:ff,00:23:97:b6:43:16,-76,,32832
1432167214,2,8,dc:71:44:59:ca:9f,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-36,,41264
1432166742,0,4,00:0e:58:2a:1f:f7,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-70,HHID_ofTXleslCtoImD1df2q2CjdHM8p,26256
1432166975,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-58,,10912
1432167019,2,0,14:49:e0:26:e6:fe,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,14272
1432166635,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,12608
1432167060,2,0,dc:71:44:59:ca:9f,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-50,,28400
1432166818,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,9584
1432167164,2,0,dc:9f:db:b0:a1:6c,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,38624
1432166705,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-60,,47232
1432166757,2,0,5c:a3:9d:31:6d:e2,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,37280
1432167160,0,4,20:a2:e4:c4:4f:57,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-64,,176
1432166856,2,0,5c:a3:9d:31:6d:e2,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-56,,33856
1432166997,0,4,c4:62:ea:2f:aa:8c,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-60,,19488
1432167296,2,0,5c:f6:dc:fd:a4:74,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,17232
1432167058,0,4,5c:f6:dc:f7:5d:ed,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-62,,64912
1432166593,2,0,14:49:e0:26:e6:fe,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-44,,60032
1432166462,0,4,b4:b6:76:5e:e7:b9,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-54,PMKBNC,2368
1432166962,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,37136
1432166655,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-24,,6080
1432166547,2,0,00:ee:bd:9b:c3:a9,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,35920
1432166442,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-50,,11008
1432166487,2,8,dc:71:44:59:ca:9f,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-40,,30272
1432166613,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,56144
1432166478,2,0,4c:bb:58:2e:56:f7,ff:ff:ff:ff:ff:ff,20:0c:c8:35:c0:72,-66,,49280
1432166737,2,8,dc:71:44:59:ca:9f,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-42,,34048
1432167170,0,4,b4:b6:76:4a:62:26,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-42,,2144
1432166728,2,0,dc:71:44:59:ca:b4,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,42784
1432167178,0,4,c0:bd:d1:4c:ae:8a,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-50,GSIV,16976
1432166851,2,0,c4:85:08:73:45:88,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,65184
1432166927,2,0,5c:a3:9d:31:6d:e2,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,27168
1432166976,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,41440
1432167222,2,0,a4:13:4e:07:3c:50,ff:ff:ff:ff:ff:ff,a4:13:4e:07:3c:51,-70,,33376
1432166498,2,8,dc:71:44:59:ca:b4,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-38,,5840
1432166714,2,0,5c:f6:dc:fd:a4:74,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,38704
1432167110,2,0,40:70:09:ea:12:cf,ff:ff:ff:ff:ff:ff,a4:13:4e:07:3c:51,-76,,2944
1432166921,2,0,dc:9f:db:b0:8b:9f,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,25472
1432166498,2,0,dc:9f:db:b0:8b:9f,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,21152
1432167165,2,0,74:81:14:90:b7:a3,ff:ff:ff:ff:ff:ff,70:73:cb:b8:99:eb,-70,,43264
1432166813,2,8,dc:71:44:59:ca:9f,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-40,,35232
1432166648,0,4,5c:f6:dc:f7:5d:ed,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-62,,28304
1432166490,2,0,5c:f6:dc:fd:a4:74,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,18352
1432166657,2,0,00:0e:58:51:05:f8,ff:ff:ff:ff:ff:ff,70:73:cb:b8:99:eb,-76,,13680
1432167279,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-60,,51184
1432166997,0,4,10:a5:d0:e7:9f:83,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-52,,15376
1432167093,2,0,c4:85:08:73:45:88,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-60,,50288
1432166898,2,0,14:49:e0:26:e6:fe,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,36256
1432166498,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,21120
1432166442,2,0,f0:1f:af:da:48:fb,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,64896
1432166693,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,18544
1432166720,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,27040
1432166496,0,4,d8:bb:2c:90:f1:79,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-68,,23056
1432166922,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-58,,55536
1432166742,0,4,00:0e:58:52:f8:17,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-68,Sonos_skbuSwSy5hJJlIvMSSbXxtR5li,52048
1432167007,0,4,fc:c2:de:21:00:59,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-68,GSIV,10672
1432166868,2,0,5c:a3:9d:31:6d:e2,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-58,,37840
1432167259,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,34768
1432166458,2,0,5c:a3:9d:31:6d:e2,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-24,,8096
1432166663,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-58,,31632
1432166878,0,4,70:11:24:cb:2c:f1,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-58,,32
1432166627,2,0,a4:13:4e:07:3c:50,ff:ff:ff:ff:ff:ff,a4:13:4e:07:3c:51,-68,,9584
1432166673,2,0,dc:9f:db:b0:a0:ec,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-60,,35232
1432166899,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-44,,36304
1432166993,2,0,00:0e:58:53:7e:5c,ff:ff:ff:ff:ff:ff,70:73:cb:b8:99:eb,-72,,10832
1432166907,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,39088
1432167245,2,0,f0:27:65:ee:45:a5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,64288
1432166943,2,0,dc:9f:db:b0:a1:6c,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-44,,50624
1432166727,2,0,5c:a3:9d:31:6d:e2,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,29120
1432167023,2,0,5c:f6:dc:fd:a4:74,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,15440
1432166837,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-48,,15600
1432167136,2,0,40:70:09:ea:12:cf,ff:ff:ff:ff:ff:ff,a4:13:4e:07:3c:51,-74,,10800
1432166894,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-60,,46496
1432167193,2,0,f0:1f:af:da:48:fb,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-64,,47776
1432167033,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,59904
1432166599,0,4,c0:ee:fb:21:dc:f0,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-48,Google Starbucks,44192
1432166706,0,13,8e:8d:28:1f:8e:23,ff:ff:ff:ff:ff:ff,00:25:00:ff:94:73,-66,,6720
1432167108,2,8,14:49:e0:26:e6:fe,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-42,,11456
1432166624,2,0,00:ee:bd:9b:c3:a9,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-30,,59328
1432166484,2,0,f0:1f:af:da:48:fc,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,16736
1432166936,2,0,dc:9f:db:b0:a2:a4,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,29488
1432166781,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-44,,59056
1432167035,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-58,,31408
1432167022,2,0,a4:13:4e:07:3c:50,ff:ff:ff:ff:ff:ff,a4:13:4e:07:3c:61,-64,,59344
1432167271,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,38064
1432166954,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-24,,34640
1432167258,2,0,dc:9f:db:b0:a1:6c,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,6832
1432166767,2,0,dc:9f:db:b0:a0:ec,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-60,,4528
1432166632,2,0,00:14:97:07:7c:18,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-24,,61552
1432167283,2,0,54:88:0e:88:ed:7d,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-60,,52336
1432166717,2,8,14:49:e0:26:e6:fe,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-40,,3088
1432167058,2,0,00:23:97:b6:43:10,ff:ff:ff:ff:ff:ff,00:23:97:b6:43:16,-74,,18032
1432166592,2,0,a4:13:4e:07:3c:50,ff:ff:ff:ff:ff:ff,a4:13:4e:07:3c:51,-66,,65216
1432166708,0,4,c0:ee:fb:21:dc:f0,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-68,TransitWirelessWiFi,41440
1432167117,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,48000
1432167104,2,0,f0:1f:af:da:48:fc,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,20144
1432167095,2,0,f0:1f:af:da:48:fc,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-60,,39920
1432166752,2,0,80:ee:73:2e:e6:cb,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,35952
1432166641,2,0,dc:9f:db:b0:a0:ec,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,14272
1432166984,2,0,f0:1f:af:da:48:fc,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-50,,64304
1432167104,0,4,b8:e9:37:04:f7:71,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,-64,Sonos_skbuSwSy5hJJlIvMSSbXxtR5li,61936
1432166788,2,0,5c:a3:9d:31:6d:e2,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-62,,11424
1432166847,2,0,c4:85:08:73:45:88,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,63792
1432166751,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a2:a4,-62,,61104
1432166978,2,0,2a:30:44:13:a5:c5,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,62512
1432167244,2,0,40:70:09:ea:12:cf,ff:ff:ff:ff:ff:ff,a4:13:4e:07:3c:61,-60,,53408
1432166713,2,8,dc:71:44:59:ca:9f,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-42,,33728
1432166746,2,0,5c:f6:dc:fd:a4:74,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-22,,34416
1432166481,2,0,5c:f6:dc:fd:a4:74,ff:ff:ff:ff:ff:ff,c2:9f:db:b2:a3:21,-20,,15248
1432167114,2,0,dc:71:44:59:ca:b4,ff:ff:ff:ff:ff:ff,c2:9f:db:1c:dd:87,-46,,46912
